Timestamp,Cell1_V,Cell2_V,Cell3_V,Cell4_V,Cell5_V,Cell6_V,Cell7_V,Cell8_V,Pack_V,Cell_Delta_V,Temp1,Temp2,Current,SOC,FG_Voltage,FG_Current,FG_Temp,Remaining_Cap,Full_Cap,Design_Cap,Avg_Current,Time_Empty,Time_Full,Internal_Temp,Cycle_Count,SOH,Charging_V,Charging_I,Max_Temp,Min_Temp,Max_Chg_Curr,Max_Dsg_Curr
2025-07-18 08:39:59.557,3355,3352,3353,3349,3355,3356,3350,3349,26820,7,299.5,301.9,2.718,66,26856000,2.612,300.9,4195,6412,6912,1.305,65535,102,302.0,2,93,0,0,0,0,0,0
2025-07-18 08:40:00.678,3356,3353,3353,3349,3354,3356,3350,3349,26820,7,299.5,301.9,2.718,66,26856000,2.612,300.9,4195,6412,6912,1.305,65535,102,302.0,2,93,0,0,0,0,0,0
2025-07-18 08:40:01.796,3356,3353,3353,3350,3355,3356,3350,3349,26822,7,299.5,301.9,2.726,66,26856000,2.612,300.9,4196,6412,6912,1.305,65535,102,302.0,2,93,0,0,0,0,0,0
2025-07-18 08:40:02.919,3356,3353,3353,3350,3355,3356,3350,3349,26820,7,299.5,301.9,2.726,66,26856000,2.608,300.9,4196,6412,6912,1.305,65535,102,302.0,2,93,0,0,0,0,0,0
2025-07-18 08:40:04.038,3356,3353,3353,3350,3355,3356,3350,3349,26822,7,299.5,301.9,2.718,66,26856000,2.612,300.9,4196,6412,6912,1.305,65535,102,302.0,2,93,0,0,0,0,0,0
2025-07-18 08:40:05.157,3356,3353,3353,3350,3357,3353,3350,3349,26822,8,299.5,301.9,2.726,66,26856000,2.612,300.9,4197,6412,6912,1.305,65535,102,302.0,2,93,0,0,0,0,0,0
2025-07-18 08:40:06.281,3356,3353,3353,3350,3355,3356,3350,3349,26822,7,299.5,301.9,2.726,66,26856000,2.608,300.9,4197,6412,6912,1.305,65535,102,302.0,2,93,0,0,0,0,0,0
2025-07-18 08:40:07.399,3356,3353,3353,3350,3355,3356,3350,3349,26822,7,299.5,301.9,2.726,66,26856000,2.612,300.9,4198,6412,6912,1.305,65535,102,302.0,2,93,0,0,0,0,0,0
2025-07-18 08:40:08.519,3356,3353,3353,3350,3355,3356,3350,3349,26823,7,299.5,301.9,2.718,66,26856000,2.612,300.9,4198,6412,6912,1.305,65535,102,302.0,2,93,0,0,0,0,0,0
2025-07-18 08:40:09.641,3356,3353,3353,3350,3355,3356,3350,3349,26822,7,299.5,301.9,2.726,66,26856000,2.608,300.9,4198,6412,6912,1.305,65535,102,301.9,2,93,0,0,0,0,0,0
2025-07-18 08:40:10.762,3356,3353,3353,3350,3355,3356,3350,3349,26823,7,299.5,301.9,2.726,66,26856000,2.612,300.9,4199,6412,6912,1.305,65535,102,301.9,2,93,0,0,0,0,0,0
2025-07-18 08:40:11.882,3356,3353,3353,3350,3355,3356,3350,3349,26823,7,299.5,301.9,2.726,66,26856000,2.608,300.9,4199,6412,6912,1.305,65535,102,302.0,2,93,0,0,0,0,0,0
2025-07-18 08:40:13.000,3356,3353,3353,3350,3355,3356,3350,3349,26823,7,299.5,301.9,2.718,66,26856000,2.612,300.9,4200,6412,6912,1.305,65535,102,301.9,2,93,0,0,0,0,0,0
2025-07-18 08:40:14.125,3356,3353,3353,3350,3355,3356,3350,3349,26823,7,299.5,301.9,2.726,66,26856000,2.612,300.9,4200,6412,6912,1.305,65535,102,301.9,2,93,0,0,0,0,0,0
2025-07-18 08:40:15.242,3356,3353,3353,3350,3355,3356,3350,3349,26822,7,299.5,301.9,2.726,66,26856000,2.608,300.9,4200,6412,6912,1.305,65535,102,301.9,2,93,0,0,0,0,0,0
2025-07-18 08:40:16.365,3356,3353,3353,3350,3355,3356,3350,3349,26825,7,299.5,301.9,2.718,66,26856000,2.612,300.9,4201,6412,6912,1.305,65535,102,301.9,2,93,0,0,0,0,0,0
2025-07-18 08:40:17.483,3356,3353,3353,3350,3355,3356,3350,3349,26823,7,299.5,301.9,2.726,66,26856000,2.612,300.9,4201,6412,6912,1.305,65535,102,301.9,2,93,0,0,0,0,0,0
2025-07-18 08:40:18.604,3356,3353,3353,3350,3355,3356,3350,3349,26823,7,299.5,301.9,2.726,66,26856000,2.608,300.9,4202,6412,6912,1.305,65535,102,301.9,2,93,0,0,0,0,0,0
2025-07-18 08:40:19.724,3356,3353,3353,3350,3355,3356,3350,3349,26825,7,299.5,301.9,2.718,66,26856000,2.612,300.9,4202,6412,6912,1.305,65535,102,301.8,2,93,0,0,0,0,0,0
2025-07-18 08:40:20.843,3356,3353,3353,3350,3355,3356,3350,3349,26822,7,299.5,301.8,2.726,66,26856000,2.608,300.9,4203,6412,6912,1.305,65535,102,301.8,2,93,0,0,0,0,0,0
2025-07-18 08:40:21.965,3356,3353,3353,3350,3355,3356,3350,3349,26826,7,299.5,301.8,2.718,66,26856000,2.612,300.9,4203,6412,6912,1.305,65535,102,301.8,2,93,0,0,0,0,0,0
2025-07-18 08:40:23.089,3356,3353,3353,3350,3356,3356,3350,3350,26826,6,299.5,301.8,2.726,66,26856000,2.612,300.9,4203,6412,6912,1.305,65535,102,301.8,2,93,0,0,0,0,0,0
2025-07-18 08:40:24.205,3356,3353,3353,3350,3355,3356,3350,3349,26823,7,299.5,301.8,2.726,66,26856000,2.608,300.9,4204,6412,6912,1.305,65535,102,301.8,2,93,0,0,0,0,0,0
2025-07-18 08:40:25.328,3356,3353,3353,3350,3355,3356,3350,3350,26826,6,299.5,301.8,2.726,66,26856000,2.612,300.9,4204,6412,6912,1.305,65535,102,301.8,2,93,0,0,0,0,0,0
2025-07-18 08:40:26.446,3356,3353,3353,3350,3355,3356,3350,3350,26823,6,299.5,301.8,2.726,66,26856000,2.608,300.9,4204,6412,6912,1.305,65535,102,301.8,2,93,0,0,0,0,0,0
2025-07-18 08:40:27.569,3356,3353,3353,3350,3355,3356,3350,3350,26823,6,299.5,301.8,2.726,66,26856000,2.612,300.9,4205,6412,6912,1.305,65535,101,301.8,2,93,0,0,0,0,0,0
2025-07-18 08:40:28.689,3356,3353,3353,3350,3356,3357,3350,3350,26825,7,299.5,301.8,2.718,66,26856000,2.612,300.9,4206,6412,6912,1.305,65535,101,301.8,2,93,0,0,0,0,0,0
2025-07-18 08:40:29.811,3356,3353,3353,3350,3356,3356,3350,3350,26825,6,299.5,301.8,2.726,66,26856000,2.608,300.9,4206,6412,6912,1.305,65535,101,301.8,2,93,0,0,0,0,0,0
2025-07-18 08:40:30.931,3356,3353,3353,3350,3356,3356,3350,3350,26826,6,299.5,301.8,2.718,66,26856000,2.612,300.9,4206,6412,6912,1.305,65535,101,301.8,2,93,0,0,0,0,0,0
2025-07-18 08:40:32.048,3356,3353,3353,3350,3356,3356,3350,3350,26825,6,299.5,301.8,2.726,66,26856000,2.608,300.9,4207,6412,6912,1.305,65535,101,301.8,2,93,0,0,0,0,0,0
2025-07-18 08:40:33.172,3356,3353,3353,3350,3356,3356,3350,3350,26823,6,299.5,301.8,2.726,66,26856000,2.612,300.9,4207,6412,6912,1.305,65535,101,301.8,2,93,0,0,0,0,0,0
2025-07-18 08:40:34.293,3356,3353,3353,3350,3356,3356,3350,3350,26825,6,299.6,301.8,2.726,66,26856000,2.612,300.9,4207,6412,6912,1.305,65535,101,301.7,2,93,0,0,0,0,0,0
2025-07-18 08:40:35.411,3356,3353,3353,3350,3355,3356,3350,3350,26826,6,299.5,301.8,2.726,66,26856000,2.608,300.9,4208,6412,6912,1.305,65535,101,301.8,2,93,0,0,0,0,0,0
2025-07-18 08:40:36.530,3356,3353,3353,3350,3356,3356,3350,3350,26828,6,299.5,301.8,2.726,66,26856000,2.612,300.9,4208,6412,6912,1.305,65535,101,301.7,2,93,0,0,0,0,0,0
2025-07-18 08:40:37.653,3356,3353,3353,3350,3356,3356,3350,3350,26825,6,299.6,301.8,2.726,66,26856000,2.608,300.9,4209,6412,6912,1.305,65535,101,301.7,2,93,0,0,0,0,0,0
2025-07-18 08:40:38.771,3356,3353,3353,3350,3356,3356,3350,3350,26828,6,299.6,301.8,2.726,66,26856000,2.612,300.9,4209,6412,6912,1.305,65535,101,301.7,2,93,0,0,0,0,0,0
2025-07-18 08:40:39.891,3356,3353,3353,3350,3356,3356,3350,3350,26825,6,299.6,301.8,2.726,66,26856000,2.608,300.9,4210,6412,6912,1.305,65535,101,301.7,2,93,0,0,0,0,0,0
2025-07-18 08:40:41.014,3356,3353,3353,3350,3356,3356,3350,3350,26825,6,299.6,301.8,2.726,66,26856000,2.612,300.9,4210,6412,6912,1.305,65535,101,301.7,2,93,0,0,0,0,0,0
2025-07-18 08:40:42.133,3356,3353,3353,3350,3356,3356,3350,3350,26825,6,299.6,301.8,2.726,66,26856000,2.612,300.9,4210,6412,6912,1.305,65535,101,301.7,2,93,0,0,0,0,0,0
2025-07-18 08:40:43.255,3356,3353,3353,3350,3356,3356,3350,3350,26826,6,299.6,301.8,2.734,66,26856000,2.612,300.9,4211,6412,6912,1.305,65535,101,301.7,2,93,0,0,0,0,0,0
2025-07-18 08:40:44.377,3356,3353,3353,3350,3356,3356,3350,3350,26825,6,299.6,301.8,2.726,66,26856000,2.608,300.9,4211,6412,6912,1.305,65535,101,301.7,2,93,0,0,0,0,0,0
2025-07-18 08:40:45.493,3356,3353,3353,3350,3356,3356,3350,3350,26825,6,299.6,301.8,2.726,66,26856000,2.612,300.9,4211,6412,6912,1.305,65535,101,301.7,2,93,0,0,0,0,0,0
2025-07-18 08:40:46.614,3356,3353,3353,3350,3356,3356,3350,3349,26825,7,299.6,301.8,2.718,66,26856000,2.608,300.9,4212,6412,6912,1.305,65535,101,301.7,2,93,0,0,0,0,0,0
2025-07-18 08:40:47.736,3356,3353,3353,3350,3356,3357,3350,3350,26832,7,299.5,301.8,2.726,66,26856000,2.612,300.9,4213,6412,6912,1.305,65535,101,301.7,2,93,0,0,0,0,0,0
2025-07-18 08:40:48.859,3356,3353,3353,3350,3356,3357,3350,3350,26826,7,299.5,301.8,2.718,66,26856000,2.608,300.9,4213,6412,6912,1.305,65535,101,301.7,2,93,0,0,0,0,0,0
